구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2023103199,2023년 7월,야간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,상해없음,보행자,여,12세 이하,중상
2023103200,2023년 7월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,중앙선침범,젖음/습기,비,교차로 - 교차로부근,승용,남,31-40세,상해없음,승용,여,41-50세,상해없음
2023103322,2023년 7월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,31-40세,중상
2023103405,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2023103474,2023년 7월,주간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,61-64세,상해없음,승용,기타불명,기타불명,기타불명
2023103793,2023년 7월,야간,경상남도 양산시,중상사고,0,1,1,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,여,51-60세,중상
2023103917,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,51-60세,경상,특수,남,51-60세,상해없음
2023103918,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승합,남,51-60세,경상
2023103988,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,상해없음,승용,남,51-60세,경상
2023104277,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2023104549,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,65세 이상,상해없음,승용,남,21-30세,경상
2023104594,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,65세 이상,중상,승용,여,65세 이상,상해없음
2023104732,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,경상,승용,남,61-64세,경상
2023104812,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,기타불명,승용,여,51-60세,경상
2023104936,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,41-50세,상해없음,자전거,여,31-40세,경상
2023105264,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,경상,승용,남,61-64세,상해없음
2023105626,2023년 7월,야간,경상남도 양산시,경상사고,0,0,5,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상
2023105812,2023년 7월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,기타,건조,맑음,단일로 - 고가도로위,승용,남,41-50세,경상,승용,남,61-64세,상해없음
2023105875,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,자전거,남,12세 이하,경상
2023105976,2023년 7월,주간,경상남도 양산시,중상사고,0,2,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,51-60세,중상
2023106129,2023년 7월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,부상신고
2023106178,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,1,차대차 - 기타,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,이륜,여,21-30세,부상신고
2023106264,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2023106517,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,흐림,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,상해없음
2023106842,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,41-50세,경상
2023106919,2023년 7월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,13-20세,부상신고
2023106953,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,젖음/습기,비,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,21-30세,중상
2023106989,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,젖음/습기,비,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,여,61-64세,경상
2023106990,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로부근,승용,여,21-30세,상해없음,승용,여,21-30세,경상
2023107145,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,41-50세,상해없음,승용,여,65세 이상,경상
2023107154,2023년 7월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,부상신고,,,,
2023107455,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,기타불명,승용,남,21-30세,경상
2023107926,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,이륜,남,61-64세,중상
2023107989,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,51-60세,중상
2023108115,2023년 7월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,31-40세,중상
2023108116,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,21-30세,상해없음,승용,여,41-50세,경상
2023108406,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,승용,여,41-50세,경상
2023108476,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,31-40세,상해없음
2023108761,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2023109107,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,화물,남,65세 이상,중상
2023109233,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,승용,남,21-30세,경상
2023109315,2023년 7월,야간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2023109860,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,31-40세,상해없음,보행자,여,65세 이상,중상
2023109890,2023년 7월,야간,경상남도 양산시,중상사고,0,2,0,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,61-64세,중상,승용,여,21-30세,중상
2023109910,2023년 7월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,21-30세,상해없음
2023110065,2023년 7월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,자전거,여,65세 이상,중상
2023110093,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,61-64세,상해없음,이륜,남,21-30세,경상
2023110511,2023년 7월,주간,경상남도 양산시,경상사고,0,0,5,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,61-64세,상해없음,승용,여,41-50세,경상
2023110576,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,자전거,남,12세 이하,경상
2023110606,2023년 7월,주간,경상남도 양산시,경상사고,0,0,2,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,65세 이상,부상신고,승용,남,65세 이상,경상
2023110620,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,여,31-40세,경상
2023110785,2023년 7월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41-50세,상해없음,보행자,남,12세 이하,경상
2023110885,2023년 7월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,중상,승합,남,41-50세,상해없음
2023111066,2023년 8월,주간,경상남도 양산시,사망사고,1,0,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,자전거,남,61-64세,사망
2023111226,2023년 8월,주간,경상남도 양산시,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,여,21-30세,부상신고
2023111398,2023년 8월,야간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2023111556,2023년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,남,21-30세,경상
2023111632,2023년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,,,,
2023112147,2023년 8월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 교량,화물,남,41-50세,상해없음,승용,남,41-50세,경상
2023112209,2023년 8월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,65세 이상,경상
2023112533,2023년 8월,야간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2023112589,2023년 8월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,21-30세,중상
2023112619,2023년 8월,야간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,51-60세,상해없음,승용,남,51-60세,경상
2023112770,2023년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,12세 이하,경상
2023113010,2023년 8월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,자전거,남,21-30세,중상
2023113069,2023년 8월,주간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,자전거,남,41-50세,중상
2023113180,2023년 8월,야간,경상남도 양산시,경상사고,0,0,2,2,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,경상,승용,남,21-30세,경상
2023113443,2023년 8월,주간,경상남도 양산시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,화물,남,65세 이상,상해없음
2023113577,2023년 8월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,경상,화물,남,51-60세,상해없음
2023113746,2023년 8월,야간,경상남도 양산시,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,이륜,남,21-30세,중상
2023113865,2023년 8월,야간,경상남도 양산시,부상신고사고,0,0,0,1,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,부상신고,,,,
2023113975,2023년 8월,주간,경상남도 양산시,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,승용,여,21-30세,경상
2023114094,2023년 8월,주간,경상남도 양산시,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
